11465813
3453214
5436502
6862328
7938496
8552202
5897826
10319385
6131236
3109930
1161345
8260218
6359320
5446285
3329204
7287415
4074736
9705459
8804283
9269281
6946199
4860678
9631995
5376836
5031857
5299459
6705142
9651668
11502867
12120943
9480310
7499398
5972334
5475431
7386827
9836149
9244756
7779077
6862721
8160953
4157325
4157325
4157325
4149450
9595827
11566256
11073656
12505076
7746958
4173026
8073806
2718778
7501646
11253827
5095635
6364215
4385148
4385148
3346154
5794570
8263545
7899070
4939533
2989706
6196457
10905239
4815520
6593150
3831053
5475042
10878263
10878263
5040077
10386922
5088536
8162789
8265218
10016874
6462863
11709124
10676824
6462863
4951877
6462863
5780715
7199397
6289650
7906882
7976520
8480285
8456679
2444412
6462863
6752502
6678383
11773022
3112129
3103212
5726910
3450040
6103377
9490653
7749002
6223324
6523058
5552562
8395860
5389956
5511659
8044600
3867794
8397947
8331612
8331612
10747501
3757590
8733497
9967009
12643582
6426592
2849140
9025971
3128552
10788461
8299947
5649206
8827930
11244682
11518201
5374838
6891512
4840327
7743464
7916058
8108437
8129333
10006096
8374077
3761319
9655711
10385682
7257373
9466042
2308957
6949550
5171707
4446411
7960295
11651105
2860788
6292732
8013289
5347784
8094221
5444392
10815677
9024857
7778767
5564082
6543682
8265520
